	IDs	BRNACC	ARTCRN	BRNHPT	HRTLV	ADPVSC	CLNTRN	PNCREAS	TESTIS	LUNG	ADRNLG	BREAST	BLDDER	SKINS	SPLEEN	BRNAMY	BRNCHB	BRNCDT	BRNCTXB	KDNCTX	PRSTTE	BRNHPP	UTERUS	CLNSGM	ESPMCS	PTTARY	SKINNS	ESPGEJ	ARTTBL	LCL	MSCLSK	SNTTRM	BRNSNG	THYROID	STMACH	FIBRBLS	VAGINA	BRNPTM	LIVER	BRNNCC	BRNSPC	WHLBLD	ADPSBQ	OVARY	SLVRYG	HRTAA	BRNCHA	ESPMSL	BRNCTXA	ARTAORT	NERVET
5078	ENSG00000132872																0.00244907									0.00279371																					0.00137514				
5079	ENSG00000132879	0.0008325060000000001	0.00885673	0.00143051	0.000883019	0.00423965	0.00364254	0.00118094	0.00111235	0.00211971	0.00223951	0.0007209339999999999		0.00358394	0.0010745	0.00698776	0.00168121	0.00177513	0.0008274980000000001		0.00147933	0.00232692	0.00218826	0.000955125	0.00164089	0.00312637	0.00237383	0.00103949	0.012544	0.0119265		0.000831707		0.00426081	0.00261617	0.000435355	0.000246786	0.00163661	0.00205866	0.0008129610000000001		0.012247899999999999	0.00970952	0.0012181		0.00136206	0.00113325	0.00178052	0.00062875	0.00726128	0.00325208
5080	ENSG00000132906		0.018193599999999997		0.0297392	0.026064599999999997	0.0256608	0.00929028	0.00455304	0.025936599999999997	0.0244988	0.0234834					0.000798972	0.017021			0.0363608		0.017752200000000003	0.0242127	0.0191662	0.0067836		0.016730599999999998	0.0251129		0.0195099	0.019131400000000003		0.0121304	0.015333500000000002		0.0149464			0.0007742939999999999		0.0189375	0.0329642	0.0430211		0.020766299999999998	0.00105072	0.0178783	0.00354715	0.0191863	0.0152565
5081	ENSG00000132912					0.00088047	0.00594789	0.00046285	0.00125369	0.000849169		0.00047881		0.000553467											0.00137091		0.00104095	0.0006311590000000001	0.00446459		0.00177608			0.00109	0.000885343	0.000533989						0.00934152	0.00578839			0.0008435989999999999		0.00047548699999999997		0.00452685	0.00130718
5082	ENSG00000132932	0.00163227		0.0005453880000000001					0.000355987								0.00104571		0.00294578							0.000943198														0.00136967							0.00236078		0.00180083		
5083	ENSG00000132950					0.00186867			0.000668619	0.013841399999999998		0.00529421		0.0245069										0.00267522	0.00983753				0.0124023					0.00113354		0.00370294							0.00680345								0.0142494
5084	ENSG00000132952		0.00755897			0.00326781	0.00461815	0.0046588	0.00176194	0.00754854	0.00054918	0.00550467		0.011313799999999999	0.0041176		0.00357874				0.000396109			0.00712517	0.00400156	0.00428819	0.0023236	0.00335642	0.00754681	0.000247655	0.0202361	0.00235859		0.00376657	0.00898147	0.00155513			0.00959804			0.030791000000000002	0.00818696	0.005075199999999999			0.00671128	0.00316369		0.006858100000000001	0.00304208
5085	ENSG00000132953				0.00187735	0.015026	0.00198598			0.00889931		0.00711231		0.0168445			0.00042469400000000004							0.00440466	0.00997277		0.00660931	0.00872982	0.013819399999999999	0.000755958	0.00428737			0.0202862		0.000765354							0.0158626				0.0069479	0.0088666			0.0142137
5086	ENSG00000132965																																									0.0226722									
5087	ENSG00000132970	0.0013023	0.0140545	0.00299017		0.00825012			0.00170631	0.0128814	0.0047765	0.0106515		0.016493099999999997		0.00403133	0.00416712	0.00242764	0.00102253		0.0009034760000000001	0.00101505	0.00110311	0.00870813		0.0158375		0.00262546	0.0109383				0.00164362	0.00394227	0.00118974	0.00755267		0.00332696		0.0025476	0.00520981		0.00889622	0.00085771		0.0114996	0.00341815	0.00926425	0.00300401	0.0153499	0.0102591
5088	ENSG00000132972								0.00079085																																										
5089	ENSG00000132975													0.014774200000000001			0.00744247	0.00104161																						0.00207515							0.00130049				
5090	ENSG00000133019																							0.00126292				0.000971235																				0.00125284			
5091	ENSG00000133020																														0.029664599999999996																				
5092	ENSG00000133026	0.0007002660000000001	0.00183327	0.000494336	0.007465899999999999	0.00361008	0.00527881		0.00253347	0.00309982	0.0005245159999999999	0.00383365		0.00875574			0.00129931	0.00210563	0.00149377		0.00504454	0.00256489	0.000617217	0.00554972	0.00106333	0.00425899	0.00868128	0.00379557	0.00279417					0.00629288	0.00233258	0.00130622	0.000518909	0.00426789	0.014376	0.00245487			0.00892856	0.00201798		0.00181977	0.000693162	0.00182088	0.00283132	0.00374097	0.00578655
5093	ENSG00000133027	0.00807063	0.010247299999999999	0.0008124860000000001	0.00118122	0.030053899999999998	0.008469599999999999	0.00513203	0.00102289	0.00285302	0.00336784	0.0206698		0.00226631	0.0133469	0.00979036	0.00119203	0.00132849	0.000382978		0.00101002	0.002034	0.0005595180000000001	0.00419719	0.00234437	0.00637389	0.00290948	0.00355081	0.00439033	0.000480109	0.00145709	0.00142598	0.00302474	0.00233796	0.00120204	0.000438001	0.000821876	0.00029227	0.00680459	0.00043046	0.00117256	0.00333806	0.030590499999999996	0.000353448	0.00419449	0.0043238999999999994	0.00276982	0.00579656	0.0008340730000000001	0.00649914	0.00234955
5094	ENSG00000133028																													0.0241763				0.0126665		0.00734556															
5095	ENSG00000133030	0.00328978	0.00389458	0.00126331	0.0028675000000000003	0.00326979	0.00287961	0.00290569	0.00152042	0.00367246	0.00219612	0.00489038		0.00317803	0.00277647	0.00361383	0.0008972839999999999	0.00221455	0.00161235		0.00439787	0.00129438	0.00212441	0.00211548	0.0025603	0.00376025	0.00314025	0.00310952	0.00295928	0.00356435	0.00257545	0.000725688	0.0007463519999999999	0.00296433	0.00375293	0.00159062	0.00301854	0.00174912	0.00326769	0.000722318	0.00323909	0.0202431	0.00386694	0.00100783	0.000981175	0.0063081000000000005	0.00161391	0.00437624	0.00243409	0.00413253	0.00375809
5096	ENSG00000133048					0.109999				0.212887		0.09169839999999999		0.0186758				0.018506799999999997							0.052260900000000006	0.118251	0.0398686		0.199195		0.22204699999999997			0.219727		0.5509569999999999			0.318656	0.0284599		0.20142100000000002	0.17558900000000002						0.041110900000000006		0.211263
5097	ENSG00000133055																														0.0334731																				
5098	ENSG00000133056				0.00212598	0.0005379709999999999	0.00693913			0.0038527		0.00271517		0.00570312	0.00033115099999999996									0.00827327	0.00216495		0.0101243							0.00467945	0.000534039								0.0128786			0.017747799999999998				0.00919613	0.013019
5099	ENSG00000133059	0.00260127	0.00578086	0.00804247		0.012578299999999999	0.000499458		0.00048101400000000004	0.00622783	0.00129819	0.0276034		0.0110431	0.00353583	0.00572109	0.00059014	0.00541644	0.00101276		0.010676399999999999	0.00950005	0.00529353	0.00773412	0.00939552	0.00320029	0.00830744	0.00573442	0.0106994		0.00271131			0.00781434		0.000711267	0.0011731	0.000701792		0.00380307	0.00222288		0.0115855	0.00818561			0.00106097	0.00932633	0.000599167	0.00733641	0.00615919
5100	ENSG00000133063									0.438229																																0.170206	0.351825								
5101	ENSG00000133065	0.00311742	0.00746448	0.000324013	0.00198375	0.00342421	0.00174951	0.021600099999999997	0.00275451	0.00161894	0.00159221	0.00749474		0.0118008	0.00155204	0.00963292	0.00101851	0.00317787	0.0042948		0.013526499999999999	0.0091531	0.00149687	0.00576241	0.00730253	0.00193591	0.0151827	0.0015593	0.00275605		0.00582233	0.00104911		0.00265378	0.00299869	0.00188858	0.0072459	0.0008135460000000001		0.0052824			0.00375428	0.00336593		0.00380364	0.0007676180000000001	0.0046856	0.00297337	0.00302834	0.00493081
5102	ENSG00000133067		0.00609664						0.0011282	0.0191077		0.0393711		0.0159418	0.00266443										0.000882611	0.0142234	0.012089299999999999		0.0218367					0.12381500000000001								0.0576114				0.0762152	0.0018827000000000002			0.014606200000000001	
5103	ENSG00000133069	0.00114755		0.00565813													0.00131904	0.00281565	0.00368648			0.00274199				0.0008698610000000001							0.000771769					0.00612839		0.00130386		0.00475794					0.0008225530000000001		0.00171563		
5104	ENSG00000133083	0.0005770780000000001		0.000604485		0.00176537						0.013874899999999999		0.0178305		0.000570926	0.00209326	0.0007931230000000001	0.00110109			0.00134292				0.00456143	0.00528713	0.00282517					0.000781882					0.00112707		0.000520869			0.011126899999999999				0.0106922	0.0143821	0.000293475		0.00813426
5105	ENSG00000133103								0.00122643																	0.000893327			0.0170304					0.0151773		0.0155496							0.031216900000000002				0.0123474				
5106	ENSG00000133104		0.00290828	0.0019613	0.00644405	0.00230671	0.00242387		0.00075899	0.00457384	0.000511153	0.00235839		0.00882286			0.00151323	0.00063768			0.00452869	0.00184124		0.00156791	0.000602614	0.0032110999999999997	0.00567801	0.00269324	0.00339622		0.00275858			0.00627004	0.00446283	0.00235989				0.00230248		0.029195099999999998	0.00370022	0.00209916		0.00281797	0.0037368	0.0032976		0.00167657	0.00278386
5107	ENSG00000133106					0.0203907	0.00234212		0.00245593	0.0202828	0.00254585				0.00422117															0.0165067		0.0034978				0.0334044						0.0608256	0.0054145								
5108	ENSG00000133110		0.029633499999999997			0.0126974	0.00855197			0.0395063		0.0245452		0.0261378										0.0459182	0.0153767		0.0280466	0.0212637	0.022233199999999998		0.00038806800000000004			0.0356542	0.00701679	0.16992000000000002							0.0197642			0.00707968		0.0149661		0.0601882	0.043250699999999996
5109	ENSG00000133112					0.00227678	0.000670426			0.0056803		0.00460727		0.00059426	0.00107143						0.00231028			0.0019927	0.00408253	0.00221053	0.00721112	0.00132915	0.0140577		0.000499501			0.00173073	0.00111415	0.000614967			0.00076018			0.00279878	0.00496238	0.00035652800000000005		0.0007408569999999999		0.000866259		0.00140705	0.00757836
5110	ENSG00000133121		0.00705591		0.0157282	0.00841639	0.00341256			0.00541054	0.00676296	0.0115276			0.000595823						0.00237576		0.00167029	0.0013234000000000002				0.00441237	0.00619838					0.00513507	0.00166445	0.0008107739999999999							0.011854799999999999			0.00100983		0.00290964		0.00577629	0.00524165
5111	ENSG00000133193		0.00043016800000000003		0.0012165	0.00450434	0.00233073	0.0007476439999999999	0.00340748	0.00261781	0.000820223	0.000447656		0.0008912089999999999	0.00321315						0.00044770300000000003			0.000556351	0.000900745	0.000752238	0.00100575	0.0007349	0.00334872	0.000333477	0.00210312			0.00877402	0.00100704	0.000570726						0.00928518	0.00163835			0.00105367		0.00399058		0.004286600000000001	0.00174193
5112	ENSG00000133195					0.00203285	0.00151546	0.0195852		0.00491204		0.0153523		0.00372023											0.00211082		0.00265316		0.00130861					0.00723339	0.00805014	0.0130517			0.00773713				0.00344025								0.0175483
5113	ENSG00000133243	0.0005739359999999999	0.00236372	0.00105866	0.00355471	0.00242998	0.00280341	0.00252829	0.00174261	0.0029831999999999997	0.00424859	0.00216954		0.0019399	0.00557898	0.00109464	0.00196672	0.00159972	0.00062445		0.00265295	0.00129333	0.00112754	0.00306914	0.00190223	0.0008479119999999999	0.00236725	0.00396744	0.00211094	0.0040751	0.00286775	0.00530482		0.00500715	0.00179663	0.00208712	0.00249307	0.00228532	0.00135502	0.00133701	0.000736969	0.00371184	0.00211789	0.00402354	0.00119717	0.00397476	0.000937808	0.00257362	0.000891478	0.00170976	0.00532996
5114	ENSG00000133246																																									0.0189549									
5115	ENSG00000133247																0.00479751																														0.010396299999999999				
5116	ENSG00000133250	0.000695658	0.0031676	0.000824262	0.00790469	0.00115668	0.00851086	0.00150065	0.0032183999999999997	0.00604817	0.000414637	0.0099064		0.00779458	0.00524052		0.0036162	0.00041426699999999996	0.000469521		0.00537315	0.0157355	0.00630848	0.00092128	0.000810113	0.00510506	0.00260715	0.00421589	0.007113800000000001	0.00280548	0.00395208	0.0006967480000000001		0.00512318	0.00566991	0.000609244	0.000541079	0.00323612	0.0008219669999999999	0.00246525		0.0100001	0.0012464	0.0009513639999999999	0.000501948	0.00125206	0.000902256	0.00241972	0.00463383	0.00540302	0.00586383
5117	ENSG00000133256														0.00726311			0.017616299999999998								0.012236499999999999								0.00334388						0.00638716											
5118	ENSG00000133265																																							0.0007579660000000001											
5119	ENSG00000133275				0.00425095	0.00101676	0.00101592	0.000367915		0.002106		0.000707643		0.00187158										0.00304407	0.00108541		0.000967172	0.00347988	0.00127947		0.00117038			0.000945124	0.000265617	0.00044709800000000005						0.00268298	0.00163307			0.00222373		0.0012212999999999998		0.00232712	0.00173553
5120	ENSG00000133302																0.00479739																														0.013481700000000001				
5121	ENSG00000133313	0.00940783	0.00436485	0.00513641	0.00378126	0.00330855	0.00362896	0.0179112	0.00104693	0.00249274	0.00246829	0.00345909		0.00997764	0.00337328	0.012164399999999999	0.0150724	0.00167622	0.011135899999999999		0.00351178	0.00560167		0.00932326	0.007462399999999999	0.00413242	0.0019649999999999997	0.000836662	0.00558098	0.014455899999999999	0.00469482	0.00270389		0.0031435	0.00575703	0.00333104	0.012133	0.00561879	0.00415915	0.00792859	0.00240675	0.00652608	0.00483624	0.00172103		0.00399719	0.00635526	0.00230305	0.00656501	0.00778855	0.00730254
5122	ENSG00000133315	0.00685275	0.000799967	0.00436738	0.00118078	0.00715851	0.00179522	0.00432077	0.00683334	0.00126054	0.00212626	0.0047255000000000005		0.00495			0.00207227	0.00762335	0.0069426999999999996		0.00164327			0.00433364	0.00571951	0.00612106	0.00392853	0.00318214	0.00109112		0.00192778			0.00271252	0.00187497	0.00033474300000000003	0.00548193	0.014543700000000001	0.00203136	0.00050582			0.00349183	0.00206596		0.00141881	0.00181801	0.00170261	0.00404593	0.00457933	0.00709282
5123	ENSG00000133316									0.00125485				0.000373389													0.00509167		0.021775799999999998		0.0008395669999999999			0.00135966		0.00385155						0.00161677	0.00241051								
5124	ENSG00000133317					0.00713324						0.00980846																															0.00793282								
5125	ENSG00000133318				0.00273173	0.00092628	0.00295294	0.00353287		0.00133677		0.00291742		0.00241307											0.00116725		0.0008598480000000001		0.00109186		0.0008619389999999999			0.000498038	0.00584955	0.0013337						0.00248743	0.0006269590000000001			0.000248259		0.0007445139999999999		0.00250928	0.00125937
5126	ENSG00000133392		0.0008158719999999999		0.00152614	0.00130098	0.00183397		0.000807766	0.00263583	0.00112105	0.0025614		0.00193763	0.010637299999999999						0.00101572		0.00120024	0.0010114	0.00106816		0.00280628	0.00144859	0.00123172	0.00770218	0.00992313	0.00100812		0.0010824	0.000802055		0.00117222					0.0309904	0.00241097	0.00731945	0.00068885	0.00904102		0.00149874		0.0008221760000000001	0.00144465
5127	ENSG00000133393	0.00858269	0.00294478	0.00116981	0.00181902	0.00306182	0.00223192	0.0008578419999999999	0.000560724	0.00213045	0.00031592400000000003	0.00258893		0.00194457	0.00368217		0.0117531	0.00429643	0.00253463		0.00043967400000000003	0.00111851	0.00233264	0.000849442	0.00247451	0.000717408	0.00573101	0.00148992	0.00865466	0.00112054	0.00189512	0.00766233		0.00331683	0.00251509	0.00079964	0.00100703	0.00280302	0.000660672	0.00380322			0.0124384	0.00168204		0.00169775	0.00138808	0.000729342	0.0058644	0.00464275	0.00683677
5128	ENSG00000133398	0.00109806	0.0027041	0.00436742	0.00183181	0.00397716	0.00228452	0.00566303	0.00322343	0.00591332	0.00318225	0.00463495		0.00818594	0.00229728		0.00157169	0.00356409	0.00296786		0.00303732	0.000518538	0.00182366	0.00223322	0.00320807	0.00650053	0.00347303	0.00169818	0.00516825	0.00160827	0.00373967	0.00401888		0.00552866	0.00272039	0.000720512	0.00148347	0.000931865	0.00795702	0.00604623		0.0124679	0.00286958	0.00261931	0.00128543	0.00723279	0.00667659	0.00360554	0.0033198999999999998	0.00122855	0.0049716000000000005
5129	ENSG00000133401	0.0080667			0.000935755	0.00202192			0.00642695	0.00248929		0.0189373		0.00425639				0.00341955	0.000441078						0.0143339		0.00152156													0.00182604			0.013073900000000001			0.00100817			0.00352225		0.00494357
5130	ENSG00000133422		0.00922174			0.00562561	0.0007429380000000001		0.00128747	0.015171100000000002		0.00897383		0.0170681	0.000844043						0.000942424			0.00394993	0.013997799999999998	0.0104277	0.00479117	0.00159789	0.00521528		0.00609231			0.00426411	0.000773138	0.000991347							0.00543921	0.00178556			0.000856986	0.00514876		0.0007711189999999999	0.00480673
5131	ENSG00000133424				0.0086385	0.00313349	0.00242755			0.0151034	0.00080954	0.00181735		0.0109086				0.000467605	0.00120754				0.00100038	0.00119133			0.00199827	0.00160314	0.0123309		0.0083947			0.07324810000000001	0.000765629								0.0101694	0.00781236		0.0178953	0.000684403	0.00221731	0.000538685	0.00988466	0.00845839
5132	ENSG00000133454				0.00103572				0.000751009																						0.00366301															0.00279842				0.00566251	
5133	ENSG00000133460	0.00717696		0.011856799999999999	0.0207269			0.00834907	0.013582299999999999		0.013846700000000002						0.00736219	0.00758624	0.00174993		0.027978500000000003			0.00994022		0.0124488		0.0200268						0.0133572				0.013861600000000002		0.0087665						0.010912999999999999	0.00641432	0.00245149	0.00167173		0.020884200000000002
5134	ENSG00000133466						0.014455899999999999		0.0325675	0.0139167				0.00761665	0.018231						0.00512096													0.0302975		0.00444012			0.0140332				0.00210486								0.0228202
5135	ENSG00000133477						0.0157101	0.00664897	0.00721723					0.00484603											0.00257728		0.00298468							0.014403299999999999																	
5136	ENSG00000133488								0.020722900000000002																																										
5137	ENSG00000133561		0.0006734180000000001		0.000526296	0.00578547	0.00198837			0.00468359	0.00123455	0.00120342		0.0109355	0.000808098								0.000813715					0.00127914	0.00864969	0.046239300000000004		0.000705645		0.00181688	0.0105265							0.00642642	0.00540688			0.0016224		0.00730161			0.011716599999999999
5138	ENSG00000133574				0.00053648	0.00220213	0.00291269			0.00272841		0.00220476		0.00433226										0.00204408	0.00048678			0.00504387	0.00243202		0.00533243			0.00760104								0.01169	0.00166442			0.000596434		0.00437662		0.00735718	0.00344855
5139	ENSG00000133597					0.014253299999999998	0.00659935			0.00845685		0.006790999999999999		0.00679543										0.011874700000000002	0.0009262410000000001		0.005936199999999999		0.0053249					0.0122194									0.0138243					0.00426231		0.0181562	0.011609
5140	ENSG00000133619				0.000458668																					0.0114083																				0.000987225					0.00032619
5141	ENSG00000133639		0.0092303		0.00602348	0.00530105	0.00457924	0.00266722	0.00879788	0.00448244	0.0008622860000000001	0.00468251		0.00388164	0.00494855		0.000448805				0.00453737		0.00296985	0.000601043	0.00149705	0.000607811	0.00295196	0.0061449	0.00261645	0.00424299	0.00774547	0.00394202		0.00860864	0.0006453990000000001	0.00439857	0.00373841		0.00383389			0.00431715	0.00297197	0.00194347		0.00662229	0.00350994	0.00515382		0.00364306	0.00378448
5142	ENSG00000133640								0.00636973																																										
5143	ENSG00000133641		0.00560812			0.00357075			0.00239975	0.0110202		0.0132619		0.00798731				0.00996911	0.00730072					0.00392852	0.00166957		0.0046321999999999995	0.00641975	0.028560500000000003	0.00688411				0.00699068	0.0102933	0.000585048							0.0143993	0.00906591			0.0134857	0.0129384	0.00299316	0.0128607	0.0183826
5144	ENSG00000133657		0.00825286		0.031227800000000003	0.00208997	0.00403727	0.00151735	0.000397106	0.00367305	0.023354	0.00314048		0.00633707	0.00153689		0.00121132	0.00972628	0.00605806		0.00579973			0.00322595	0.00491816	0.009771	0.00751768	0.00760989	0.00609523	0.00039756599999999997	0.011021799999999998			0.00478957	0.0007860260000000001	0.00189739			0.00629524	0.000451723		0.0755448	0.00540872			0.00507646	0.000483641	0.00464853		0.00864579	0.00682107
5145	ENSG00000133661									0.0160827																																									
5146	ENSG00000133665								0.00857134																																										
5147	ENSG00000133678	0.0119626	0.0161762	0.000594324		0.00606893	0.00507288	0.00337977	0.000497499	0.00730237	0.000843998	0.00474958		0.00410116	0.00971751	0.0136856	0.00546251	0.00409133	0.00324946		0.0010847	0.00112808	0.00043095599999999997	0.0103515	0.00246682	0.0104771	0.00277576	0.000542551	0.00830598	0.00101876		0.00619333		0.000983168	0.00800484	0.0031283	0.00458193	0.000482655	0.00618173	0.00141263			0.0073107	0.00273729	0.000614893		0.00069633	0.000466295	0.00698479	0.0110867	0.014556999999999999
5148	ENSG00000133687	0.0007232539999999999	0.00896167	0.00189398	0.00390292	0.00298873	0.00184237			0.016947099999999996	0.0187308	0.00576851		0.011951799999999999	0.00539699			0.00134673	0.00225165		0.00978089	0.00126534	0.00183997	0.0027370999999999997	0.0168174	0.00922765	0.0153338	0.00382887	0.00538679		0.0124669	0.0009114980000000001	0.00107047	0.021339700000000003	0.00504555	0.00396122	0.00242237	0.0030321		0.000878168			0.00759637	0.0118347		0.00935775		0.00563769	0.00636889	0.00465248	0.00880367
5149	ENSG00000133703	0.00269807	0.00253757	0.0008113819999999999	0.00911861	0.00545618	0.00488429	0.00621527	0.000641135	0.00604208	0.00825291	0.00929242		0.0104221	0.0025901	0.00588785	0.00219957	0.00160137	0.00178881		0.00121064	0.010083	0.00849884	0.015116299999999997	0.00573911	0.00289381	0.00650734	0.00388495	0.00884197	0.00495336	0.017184900000000003	0.000990288		0.00782097	0.00350155	0.000771094	0.0012365	0.00848368	0.00816617	0.00242452	0.00165092	0.0036083	0.00945228	0.00174528	0.000773732	0.00710109	0.00118646	0.00222767	0.00287801	0.0018533000000000002	0.00329033
5150	ENSG00000133704	0.00164787	0.00539071	0.00522419	0.007617399999999999	0.00476621	0.00142391	0.00158512	0.00094965	0.00430124	0.000734697	0.00564567		0.00857569	0.00145957	0.00900307	0.000962141	0.00181033	0.00541306		0.00338859	0.00265261	0.000935082	0.00268143	0.00393848	0.00203805	0.00522742	0.0014732	0.00450037	0.000580541	0.00649912	0.000577414	0.00849488	0.00592278	0.000918367	0.000674621	0.00121578	0.000589049	0.00103802	0.00219794	0.00200127	0.027108799999999995	0.0051485	0.00175574	0.000445078	0.00144728	0.00673862	0.00173131	0.00347078	0.00433049	0.005414899999999999
5151	ENSG00000133706	0.00269217	0.00422873	0.00647637	0.00180956	0.00520382	0.00570371	0.00527919	0.00121938	0.00664339	0.0013209	0.00806341		0.00505546	0.00260629		0.00586426	0.00105723	0.0006712080000000001		0.001657	0.00487622		0.00475445	0.00416261	0.00680025	0.0043553	0.00315792	0.00469028		0.00287756	0.008415700000000002		0.00711825	0.0057288999999999994	0.00317493		0.00506372	0.0103387	0.00185622		0.0131904	0.00704757	0.00272005		0.00125504	0.00619207	0.00524073	0.00178476	0.00747889	0.00641165
5152	ENSG00000133710													0.00581674											0.00763257		0.00343708										0.0119791														
5153	ENSG00000133731	0.00287185	0.00265736	0.00204022	0.00226006	0.0138872	0.00602184		0.00375195	0.00810501	0.00286883	0.010482			0.018130599999999997		0.00299438	0.00364236	0.00237369		0.0025453000000000003	0.0183111		0.00949543	0.010792399999999999	0.0043308		0.00993387	0.00238195	0.00590171	0.0260659	0.00741039		0.00974878	0.00429541	0.00467336	0.000610353	0.00235393	0.00290039	0.00303788			0.014396299999999999	0.00162384		0.000984433	0.000515128	0.011331	0.00174577	0.00883468	0.010807899999999999
5154	ENSG00000133739								0.00298566																																										0.0183771
5155	ENSG00000133740																																	0.0181324																	0.00934825
5156	ENSG00000133789		0.005649899999999999		0.00390422	0.00334011	0.00222262			0.00327117	0.0008648680000000001	0.00391649		0.00580808	0.00285878						0.0052640000000000004		0.0008924369999999999	0.00254831	0.0023155000000000003		0.00717088	0.00253904	0.00544976	0.05658099999999999	0.0201587	0.000727227		0.00399022	0.00360796	0.00336586	0.0006593580000000001					0.035117	0.00607961	0.015413299999999998		0.00160666		0.00154476		0.00254687	0.00424556
5157	ENSG00000133794								0.0126124	0.000573635				0.010965299999999999																																					
5158	ENSG00000133800		0.00715131		0.00890105	0.00208997	0.0028228000000000003			0.0159782	0.00206798	0.00575426		0.01214	0.00608981			0.0214148						0.00328427	0.00264801		0.011348100000000002	0.00716667	0.013857299999999998		0.018734999999999998	0.00740788		0.0149141	0.00206868								0.00520264			0.00346969		0.00587543		0.00845214	0.00934678
5159	ENSG00000133805									0.0158554	0.00656448			0.0124055	0.00958111										0.0315779	0.00642424	0.00825782			0.00948696	0.017008900000000004											0.016906900000000002									
5160	ENSG00000133812	0.00156488	0.013250399999999999	0.00331277	0.012074	0.00575191	0.0039656		0.00075201	0.011518200000000001	0.000538009	0.00737428		0.010559200000000001	0.00444249	0.00832949	0.00476706	0.010642700000000001	0.0026929000000000002		0.00488249	0.000969377	0.0006961389999999999	0.000357473	0.005813800000000001	0.00935667	0.00616585	0.00161143	0.00239904			0.00573756		0.00586319	0.00851459	0.00606023	0.00223252	0.0150379	0.0074729	0.00993814		0.025695099999999995	0.00266435	0.00518269	0.000429256	0.0104512	0.00791261	0.00213579	0.0041031999999999996	0.00265575	0.00362817
5161	ENSG00000133816	0.000395212	0.00576652		0.012292299999999999	0.00892126	0.004151	0.00988815	0.00093071	0.00461452	0.0005511730000000001	0.0185162		0.0139326	0.00225389		0.0047341		0.000469996		0.0120382	0.00137145	0.00160281	0.00385791	0.00601081		0.00408367	0.00638597	0.00499449		0.026460700000000004	0.00284849		0.00648108	0.00107398	0.0188378	0.00034397599999999996		0.0337459			0.00585306	0.00303071	0.00557144		0.00554828	0.0037856	0.00801224	0.0022024	0.00452626	0.00335541
5162	ENSG00000133835	0.00242435	0.00126701	0.00344856	0.0026320999999999996	0.00186425	0.0017058	0.00199693	0.00287592	0.00303425	0.00250097	0.0020180999999999997		0.00404926	0.00479253	0.00496845	0.00679795	0.00380982	0.0008946189999999999		0.00710268	0.00929076	0.000994229	0.00251298	0.000822543	0.00195737	0.00218782	0.00279295	0.00472253	0.0008530110000000001	0.00507819	0.000463829	0.00453984	0.00217287	0.0029498000000000003	0.0007532410000000001	0.00289374	0.00438444	0.00223176	0.00273157	0.00573976	0.0189092	0.0028468000000000005	0.00184976	0.00140871	0.0009477639999999999	0.000912818	0.00144425	0.00537578	0.00151813	0.00378885
5163	ENSG00000133858		0.000400529			0.00047659199999999997	0.00483528		0.000724587	0.00165429	0.000705223	0.00485947		0.010942799999999999	0.01054		0.000343318				0.000829827			0.000264872	0.00387132	0.0181051	0.00173297	0.0008215739999999999	0.00204663		0.00123474	0.000850409		0.003978	0.000950487	0.00178196							0.0138786			0.0005380340000000001	0.0005405480000000001	0.0041392		0.00297095	0.00571396
5164	ENSG00000133863								0.000943849																																										
5165	ENSG00000133872				0.00214194	0.00193317	0.00290749	0.00160546	0.00201226	0.00107833	0.00140983	0.00187704		0.0043157			0.00134197							0.00134658	0.00329259	0.000538622	0.00141158	0.004671100000000001	0.00116675		0.00176303			0.00174133	0.00261588	0.00393466			0.00158716			0.0015547	0.00522801			0.00203271	0.00111974	0.00133945		0.00297606	0.00273478
5166	ENSG00000133874		0.00198192		0.00588311	0.00536184			0.00175382	0.00523675	0.004654999999999999	0.00908631		0.00175903	0.0011024000000000001		0.00326358							0.0121346			0.0112901	0.00229773	0.0194727	0.00060669	0.0116364			0.0169579								0.026298099999999998	0.00266561	0.00123662		0.00279004	0.00514875	0.00591736		0.00812514	0.0130891
5167	ENSG00000133878																									0.00035335699999999994			0.00189772		0.00200878															0.00112503	0.0070616			0.00538548	
5168	ENSG00000133884		0.000249903		0.00251956	0.0144363	0.00985532		0.00641165	0.012451799999999999		0.0229839		0.0173537	0.00528335									0.0117538	0.0108669	0.014008700000000002	0.014090200000000002	0.0016249000000000003	0.00564955		0.00283516			0.0081472								0.0106832	0.012997899999999998			0.0113583	0.000243217	0.00437044		0.00552119	0.010938799999999999
5169	ENSG00000133895		0.000942767			0.0012282999999999999	0.00230734	0.000346179	0.00105995	0.00136104	0.0020718000000000004	0.000632511		0.00425666	0.00146223		0.00186571				0.00211497		0.000708223	0.00966159	0.00597298	0.00141164	0.00195001	0.00140073	0.00660071	0.00427549		0.014248400000000001		0.00116326	0.00134981	0.0007106860000000001	0.00373222		0.00113115			0.030985000000000002	0.00113218	0.00097977			0.00171129	0.000888177	0.000827406	0.00291923	0.00124199
